SECTOR,year,STATE_PROVINCE_CODE,CITY_NAME,qtr,TXN_MTH,month,scaled_amt
RESTAURANTS,2013,IL,GARDNER,4,2013-10-01,10,269996.781053567
RESTAURANTS,2013,IL,GARDNER,4,2013-11-01,11,259008.583842693
RESTAURANTS,2013,IL,GARDNER,4,2013-12-01,12,245502.747750821
RESTAURANTS,2013,IL,GENESEO,1,2013-01-01,1,1569882.86822797
RESTAURANTS,2013,IL,GENESEO,1,2013-02-01,2,1547220.99429308
RESTAURANTS,2013,IL,GENESEO,1,2013-03-01,3,1919090.75904124
RESTAURANTS,2013,IL,GENESEO,2,2013-04-01,4,1827298.48138456
RESTAURANTS,2013,IL,GENESEO,2,2013-05-01,5,1965161.44181853
RESTAURANTS,2013,IL,GENESEO,2,2013-06-01,6,1924175.25645181
RESTAURANTS,2013,IL,GENESEO,3,2013-07-01,7,1776104.92643711
RESTAURANTS,2013,IL,GENESEO,3,2013-08-01,8,1997079.09790947
RESTAURANTS,2013,IL,GENESEO,3,2013-09-01,9,1816349.31564046
RESTAURANTS,2013,IL,GENESEO,4,2013-10-01,10,1932258.0149138
RESTAURANTS,2013,IL,GENESEO,4,2013-11-01,11,1973499.73331025
RESTAURANTS,2013,IL,GENESEO,4,2013-12-01,12,1797284.85150111
RESTAURANTS,2013,IL,GENEVA,1,2013-01-01,1,6205396.00059853
RESTAURANTS,2013,IL,GENEVA,1,2013-02-01,2,6075891.38592729
RESTAURANTS,2013,IL,GENEVA,1,2013-03-01,3,7517005.46356822
RESTAURANTS,2013,IL,GENEVA,2,2013-04-01,4,6701876.40748129
RESTAURANTS,2013,IL,GENEVA,2,2013-05-01,5,7608910.54970411
RESTAURANTS,2013,IL,GENEVA,2,2013-06-01,6,7277402.48593281
RESTAURANTS,2013,IL,GENEVA,3,2013-07-01,7,6864122.3868672
RESTAURANTS,2013,IL,GENEVA,3,2013-08-01,8,7642845.8180469
RESTAURANTS,2013,IL,GENEVA,3,2013-09-01,9,6498143.43224815
RESTAURANTS,2013,IL,GENEVA,4,2013-10-01,10,6785977.06772049
RESTAURANTS,2013,IL,GENEVA,4,2013-11-01,11,7454539.39334795
RESTAURANTS,2013,IL,GENEVA,4,2013-12-01,12,7232619.96690149
RESTAURANTS,2013,IL,GENOA,1,2013-01-01,1,812129.093149135
RESTAURANTS,2013,IL,GENOA,1,2013-02-01,2,804513.420279481
RESTAURANTS,2013,IL,GENOA,1,2013-03-01,3,929309.80861753
RESTAURANTS,2013,IL,GENOA,2,2013-04-01,4,835503.398694924
RESTAURANTS,2013,IL,GENOA,2,2013-05-01,5,954797.449111025
RESTAURANTS,2013,IL,GENOA,2,2013-06-01,6,837985.138070044
RESTAURANTS,2013,IL,GENOA,3,2013-07-01,7,888319.748899255
RESTAURANTS,2013,IL,GENOA,3,2013-08-01,8,931821.798561821
RESTAURANTS,2013,IL,GENOA,3,2013-09-01,9,858547.206215485
RESTAURANTS,2013,IL,GENOA,4,2013-10-01,10,916286.419482756
RESTAURANTS,2013,IL,GENOA,4,2013-11-01,11,944235.709457517
RESTAURANTS,2013,IL,GENOA,4,2013-12-01,12,805726.166271793
RESTAURANTS,2013,IL,GEORGETOWN,1,2013-01-01,1,292779.388128202
RESTAURANTS,2013,IL,GEORGETOWN,1,2013-02-01,2,295546.520343733
RESTAURANTS,2013,IL,GEORGETOWN,1,2013-03-01,3,320171.879001123
RESTAURANTS,2013,IL,GEORGETOWN,2,2013-04-01,4,292257.928877314
RESTAURANTS,2013,IL,GEORGETOWN,2,2013-05-01,5,256420.310495188
RESTAURANTS,2013,IL,GEORGETOWN,2,2013-06-01,6,228742.523999045
RESTAURANTS,2013,IL,GEORGETOWN,3,2013-07-01,7,222268.16137787
RESTAURANTS,2013,IL,GEORGETOWN,3,2013-08-01,8,231958.047358414
RESTAURANTS,2013,IL,GEORGETOWN,3,2013-09-01,9,226507.391912529
RESTAURANTS,2013,IL,GEORGETOWN,4,2013-10-01,10,259265.02401136
RESTAURANTS,2013,IL,GEORGETOWN,4,2013-11-01,11,248521.810926446
RESTAURANTS,2013,IL,GEORGETOWN,4,2013-12-01,12,246775.128863625
RESTAURANTS,2013,IL,GERMANTOWN,1,2013-01-01,1,191907.030081099
RESTAURANTS,2013,IL,GERMANTOWN,1,2013-02-01,2,176649.353212912
RESTAURANTS,2013,IL,GERMANTOWN,1,2013-03-01,3,192755.251880005
RESTAURANTS,2013,IL,GERMANTOWN,2,2013-04-01,4,203128.253574768
RESTAURANTS,2013,IL,GERMANTOWN,2,2013-05-01,5,205345.611933493
RESTAURANTS,2013,IL,GERMANTOWN,2,2013-06-01,6,202598.777247712
RESTAURANTS,2013,IL,GERMANTOWN,3,2013-07-01,7,142931.586298894
RESTAURANTS,2013,IL,GERMANTOWN,3,2013-08-01,8,154259.341287681
RESTAURANTS,2013,IL,GERMANTOWN,3,2013-09-01,9,133417.451115274
RESTAURANTS,2013,IL,GERMANTOWN,4,2013-10-01,10,147412.793629129
RESTAURANTS,2013,IL,GERMANTOWN,4,2013-11-01,11,169600.020036793
RESTAURANTS,2013,IL,GERMANTOWN,4,2013-12-01,12,144957.15879824
RESTAURANTS,2013,IL,GIBSON CITY,1,2013-01-01,1,739567.377802674
RESTAURANTS,2013,IL,GIBSON CITY,1,2013-02-01,2,794012.955215215
RESTAURANTS,2013,IL,GIBSON CITY,1,2013-03-01,3,979798.392968597
RESTAURANTS,2013,IL,GIBSON CITY,2,2013-04-01,4,892203.725965405
RESTAURANTS,2013,IL,GIBSON CITY,2,2013-05-01,5,983927.204583617
RESTAURANTS,2013,IL,GIBSON CITY,2,2013-06-01,6,896782.303539492
RESTAURANTS,2013,IL,GIBSON CITY,3,2013-07-01,7,826951.76090156
RESTAURANTS,2013,IL,GIBSON CITY,3,2013-08-01,8,909611.959245778
RESTAURANTS,2013,IL,GIBSON CITY,3,2013-09-01,9,824366.295347003
RESTAURANTS,2013,IL,GIBSON CITY,4,2013-10-01,10,990637.657146901
RESTAURANTS,2013,IL,GIBSON CITY,4,2013-11-01,11,918309.228291788
RESTAURANTS,2013,IL,GIBSON CITY,4,2013-12-01,12,771156.731757422
RESTAURANTS,2013,IL,GIFFORD,1,2013-01-01,1,188343.046300152
RESTAURANTS,2013,IL,GIFFORD,1,2013-02-01,2,202670.854508947
RESTAURANTS,2013,IL,GIFFORD,1,2013-03-01,3,218174.367009103
RESTAURANTS,2013,IL,GIFFORD,2,2013-04-01,4,186282.400510341
RESTAURANTS,2013,IL,GIFFORD,2,2013-05-01,5,223540.472880306
RESTAURANTS,2013,IL,GIFFORD,2,2013-06-01,6,133429.18170861
RESTAURANTS,2013,IL,GIFFORD,3,2013-07-01,7,146104.185096385
RESTAURANTS,2013,IL,GIFFORD,3,2013-08-01,8,145604.731616043
RESTAURANTS,2013,IL,GIFFORD,3,2013-09-01,9,144154.201833578
RESTAURANTS,2013,IL,GIFFORD,4,2013-10-01,10,156294.995559162
RESTAURANTS,2013,IL,GIFFORD,4,2013-11-01,11,180042.34716596
RESTAURANTS,2013,IL,GIFFORD,4,2013-12-01,12,73251.3598910765
RESTAURANTS,2013,IL,GILBERTS,1,2013-01-01,1,232933.443489401
RESTAURANTS,2013,IL,GILBERTS,1,2013-02-01,2,240987.414331943
RESTAURANTS,2013,IL,GILBERTS,1,2013-03-01,3,306122.029906587
RESTAURANTS,2013,IL,GILBERTS,2,2013-04-01,4,244911.942276056
RESTAURANTS,2013,IL,GILBERTS,2,2013-05-01,5,296592.593998352
RESTAURANTS,2013,IL,GILBERTS,2,2013-06-01,6,277263.862531263
RESTAURANTS,2013,IL,GILBERTS,3,2013-07-01,7,216379.522030756
RESTAURANTS,2013,IL,GILBERTS,3,2013-08-01,8,292627.619121849
RESTAURANTS,2013,IL,GILBERTS,3,2013-09-01,9,233800.943645501
RESTAURANTS,2013,IL,GILBERTS,4,2013-10-01,10,266761.616894058
RESTAURANTS,2013,IL,GILBERTS,4,2013-11-01,11,277214.370648619
RESTAURANTS,2013,IL,GILBERTS,4,2013-12-01,12,259942.881010752
RESTAURANTS,2013,IL,GILLESPIE,1,2013-01-01,1,315332.501081167
RESTAURANTS,2013,IL,GILLESPIE,1,2013-02-01,2,308500.3624361
RESTAURANTS,2013,IL,GILLESPIE,1,2013-03-01,3,338894.640303693
RESTAURANTS,2013,IL,GILLESPIE,2,2013-04-01,4,585609.870526778
RESTAURANTS,2013,IL,GILLESPIE,2,2013-05-01,5,472317.799551587
RESTAURANTS,2013,IL,GILLESPIE,2,2013-06-01,6,397632.261860155
RESTAURANTS,2013,IL,GILLESPIE,3,2013-07-01,7,490379.220413578
RESTAURANTS,2013,IL,GILLESPIE,3,2013-08-01,8,528026.968657793
RESTAURANTS,2013,IL,GILLESPIE,3,2013-09-01,9,364604.687278845
RESTAURANTS,2013,IL,GILLESPIE,4,2013-10-01,10,421534.834387934
RESTAURANTS,2013,IL,GILLESPIE,4,2013-11-01,11,517638.133639471
RESTAURANTS,2013,IL,GILLESPIE,4,2013-12-01,12,430832.836487199
RESTAURANTS,2013,IL,GILMAN,1,2013-01-01,1,561264.760280376
RESTAURANTS,2013,IL,GILMAN,1,2013-02-01,2,596756.739776792
RESTAURANTS,2013,IL,GILMAN,1,2013-03-01,3,734769.571464973
RESTAURANTS,2013,IL,GILMAN,2,2013-04-01,4,683875.37250991
RESTAURANTS,2013,IL,GILMAN,2,2013-05-01,5,792002.425659739
RESTAURANTS,2013,IL,GILMAN,2,2013-06-01,6,718240.471789698
RESTAURANTS,2013,IL,GILMAN,3,2013-07-01,7,746320.563247031
RESTAURANTS,2013,IL,GILMAN,3,2013-08-01,8,802492.98482997
RESTAURANTS,2013,IL,GILMAN,3,2013-09-01,9,664474.201127926
RESTAURANTS,2013,IL,GILMAN,4,2013-10-01,10,748901.804106525
RESTAURANTS,2013,IL,GILMAN,4,2013-11-01,11,756314.096064911
RESTAURANTS,2013,IL,GILMAN,4,2013-12-01,12,622409.797433921
RESTAURANTS,2013,IL,GIRARD,1,2013-01-01,1,190614.256201813
RESTAURANTS,2013,IL,GIRARD,1,2013-02-01,2,235024.37578703
RESTAURANTS,2013,IL,GIRARD,1,2013-03-01,3,245273.834107018
RESTAURANTS,2013,IL,GIRARD,2,2013-04-01,4,263671.512831412
RESTAURANTS,2013,IL,GIRARD,2,2013-05-01,5,253665.814570841
RESTAURANTS,2013,IL,GIRARD,2,2013-06-01,6,206826.968556346
RESTAURANTS,2013,IL,GIRARD,3,2013-07-01,7,226478.930230149
RESTAURANTS,2013,IL,GIRARD,3,2013-08-01,8,308278.490818775
RESTAURANTS,2013,IL,GIRARD,3,2013-09-01,9,240889.742826292
RESTAURANTS,2013,IL,GIRARD,4,2013-10-01,10,401295.920170972
RESTAURANTS,2013,IL,GIRARD,4,2013-11-01,11,659482.37378023
RESTAURANTS,2013,IL,GIRARD,4,2013-12-01,12,630098.689931124
RESTAURANTS,2013,IL,GLEN CARBON,1,2013-01-01,1,1561497.34259323
RESTAURANTS,2013,IL,GLEN CARBON,1,2013-02-01,2,1569451.74071551
RESTAURANTS,2013,IL,GLEN CARBON,1,2013-03-01,3,1789572.2421832
RESTAURANTS,2013,IL,GLEN CARBON,2,2013-04-01,4,1704407.50337394
RESTAURANTS,2013,IL,GLEN CARBON,2,2013-05-01,5,1650532.70104391
RESTAURANTS,2013,IL,GLEN CARBON,2,2013-06-01,6,1594701.02124745
RESTAURANTS,2013,IL,GLEN CARBON,3,2013-07-01,7,1392518.32621622
RESTAURANTS,2013,IL,GLEN CARBON,3,2013-08-01,8,1570020.18853335
RESTAURANTS,2013,IL,GLEN CARBON,3,2013-09-01,9,1471677.19168287
RESTAURANTS,2013,IL,GLEN CARBON,4,2013-10-01,10,1605430.08705592
RESTAURANTS,2013,IL,GLEN CARBON,4,2013-11-01,11,1633293.02114587
RESTAURANTS,2013,IL,GLEN CARBON,4,2013-12-01,12,1492044.71919322
RESTAURANTS,2013,IL,GLEN ELLYN,1,2013-01-01,1,4809411.36775073
RESTAURANTS,2013,IL,GLEN ELLYN,1,2013-02-01,2,4581081.58841842
RESTAURANTS,2013,IL,GLEN ELLYN,1,2013-03-01,3,5250239.82332849
RESTAURANTS,2013,IL,GLEN ELLYN,2,2013-04-01,4,5073940.42330226
RESTAURANTS,2013,IL,GLEN ELLYN,2,2013-05-01,5,5360700.30943378
RESTAURANTS,2013,IL,GLEN ELLYN,2,2013-06-01,6,4853803.22060732
RESTAURANTS,2013,IL,GLEN ELLYN,3,2013-07-01,7,4530035.34283728
RESTAURANTS,2013,IL,GLEN ELLYN,3,2013-08-01,8,5019045.04519112
RESTAURANTS,2013,IL,GLEN ELLYN,3,2013-09-01,9,4736393.3156201
RESTAURANTS,2013,IL,GLEN ELLYN,4,2013-10-01,10,5246098.8542945
RESTAURANTS,2013,IL,GLEN ELLYN,4,2013-11-01,11,5399661.85752395
RESTAURANTS,2013,IL,GLEN ELLYN,4,2013-12-01,12,5110539.25577721
RESTAURANTS,2013,IL,GLENCOE,1,2013-01-01,1,479528.610652566
RESTAURANTS,2013,IL,GLENCOE,1,2013-02-01,2,515297.062023672
RESTAURANTS,2013,IL,GLENCOE,1,2013-03-01,3,701003.82817663
RESTAURANTS,2013,IL,GLENCOE,2,2013-04-01,4,938183.23062723
RESTAURANTS,2013,IL,GLENCOE,2,2013-05-01,5,1206774.91189111
RESTAURANTS,2013,IL,GLENCOE,2,2013-06-01,6,1251077.49314949
RESTAURANTS,2013,IL,GLENCOE,3,2013-07-01,7,1173787.50265489
RESTAURANTS,2013,IL,GLENCOE,3,2013-08-01,8,1310085.95161249
RESTAURANTS,2013,IL,GLENCOE,3,2013-09-01,9,1023528.24419964
RESTAURANTS,2013,IL,GLENCOE,4,2013-10-01,10,1031707.10965688
RESTAURANTS,2013,IL,GLENCOE,4,2013-11-01,11,1004711.14220577
RESTAURANTS,2013,IL,GLENCOE,4,2013-12-01,12,869238.437055377
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,1,2013-01-01,1,3050680.03946095
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,1,2013-02-01,2,2907557.2634016
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,1,2013-03-01,3,3414300.82683158
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,2,2013-04-01,4,3138556.11808779
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,2,2013-05-01,5,3383518.79727119
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,2,2013-06-01,6,3104773.98050157
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,3,2013-07-01,7,2919329.24196614
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,3,2013-08-01,8,3244436.81672619
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,3,2013-09-01,9,3038180.75678921
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,4,2013-10-01,10,3381635.00383001
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,4,2013-11-01,11,3323159.37004177
RESTAURANTS,2013,IL,GLENDALE HEIGHTS,4,2013-12-01,12,3025236.62517937
RESTAURANTS,2013,IL,GLENVIEW,1,2013-01-01,1,10011448.5725218
RESTAURANTS,2013,IL,GLENVIEW,1,2013-02-01,2,9292952.16564941
RESTAURANTS,2013,IL,GLENVIEW,1,2013-03-01,3,10957843.2223426
RESTAURANTS,2013,IL,GLENVIEW,2,2013-04-01,4,10247637.0281561
RESTAURANTS,2013,IL,GLENVIEW,2,2013-05-01,5,11922856.0539099
RESTAURANTS,2013,IL,GLENVIEW,2,2013-06-01,6,11531358.4903749
RESTAURANTS,2013,IL,GLENVIEW,3,2013-07-01,7,10557771.2627551
RESTAURANTS,2013,IL,GLENVIEW,3,2013-08-01,8,11772386.3106781
RESTAURANTS,2013,IL,GLENVIEW,3,2013-09-01,9,9926793.8522391
RESTAURANTS,2013,IL,GLENVIEW,4,2013-10-01,10,10599135.721627
RESTAURANTS,2013,IL,GLENVIEW,4,2013-11-01,11,11253400.7805036
RESTAURANTS,2013,IL,GLENVIEW,4,2013-12-01,12,11280984.9999889
RESTAURANTS,2013,IL,GLENWOOD,1,2013-01-01,1,895504.679673497
RESTAURANTS,2013,IL,GLENWOOD,1,2013-02-01,2,916998.354327084
RESTAURANTS,2013,IL,GLENWOOD,1,2013-03-01,3,1085620.14372728
RESTAURANTS,2013,IL,GLENWOOD,2,2013-04-01,4,908161.126949274
RESTAURANTS,2013,IL,GLENWOOD,2,2013-05-01,5,1064653.94801769
RESTAURANTS,2013,IL,GLENWOOD,2,2013-06-01,6,978041.906919875
RESTAURANTS,2013,IL,GLENWOOD,3,2013-07-01,7,891245.467156444
RESTAURANTS,2013,IL,GLENWOOD,3,2013-08-01,8,990669.210501441
RESTAURANTS,2013,IL,GLENWOOD,3,2013-09-01,9,890223.57167824
RESTAURANTS,2013,IL,GLENWOOD,4,2013-10-01,10,936311.089664567
RESTAURANTS,2013,IL,GLENWOOD,4,2013-11-01,11,976126.850122075
RESTAURANTS,2013,IL,GLENWOOD,4,2013-12-01,12,1031885.53612923
RESTAURANTS,2013,IL,GODFREY,1,2013-01-01,1,1846178.02238132
RESTAURANTS,2013,IL,GODFREY,1,2013-02-01,2,1594170.33359697
RESTAURANTS,2013,IL,GODFREY,1,2013-03-01,3,1869450.77598819
RESTAURANTS,2013,IL,GODFREY,2,2013-04-01,4,1825801.73018523
RESTAURANTS,2013,IL,GODFREY,2,2013-05-01,5,1982863.7284605
RESTAURANTS,2013,IL,GODFREY,2,2013-06-01,6,1780141.90567585
RESTAURANTS,2013,IL,GODFREY,3,2013-07-01,7,1632870.23541145
RESTAURANTS,2013,IL,GODFREY,3,2013-08-01,8,1781582.36753327
RESTAURANTS,2013,IL,GODFREY,3,2013-09-01,9,1661360.081277
RESTAURANTS,2013,IL,GODFREY,4,2013-10-01,10,1812598.90025679
RESTAURANTS,2013,IL,GODFREY,4,2013-11-01,11,1858923.26909859
RESTAURANTS,2013,IL,GODFREY,4,2013-12-01,12,1499867.83650481
RESTAURANTS,2013,IL,GOLCONDA,1,2013-01-01,1,40616.582200054
RESTAURANTS,2013,IL,GOLCONDA,1,2013-02-01,2,28301.529797336
RESTAURANTS,2013,IL,GOLCONDA,1,2013-03-01,3,46608.297999638
RESTAURANTS,2013,IL,GOLCONDA,2,2013-04-01,4,40593.8756084507
RESTAURANTS,2013,IL,GOLCONDA,2,2013-05-01,5,65840.2504090011
RESTAURANTS,2013,IL,GOLCONDA,2,2013-06-01,6,78626.2070934804
RESTAURANTS,2013,IL,GOLCONDA,3,2013-07-01,7,83921.2222530741
RESTAURANTS,2013,IL,GOLCONDA,3,2013-08-01,8,142461.481588673
RESTAURANTS,2013,IL,GOLCONDA,3,2013-09-01,9,130098.68463136
RESTAURANTS,2013,IL,GOLCONDA,4,2013-10-01,10,124879.236583556
RESTAURANTS,2013,IL,GOLCONDA,4,2013-11-01,11,144811.972712797
RESTAURANTS,2013,IL,GOLCONDA,4,2013-12-01,12,27145.2771338775
RESTAURANTS,2013,IL,GOODFIELD,1,2013-01-01,1,71958.9873573965
RESTAURANTS,2013,IL,GOODFIELD,1,2013-02-01,2,78964.6538849986
RESTAURANTS,2013,IL,GOODFIELD,1,2013-03-01,3,90069.9114702955
RESTAURANTS,2013,IL,GOODFIELD,2,2013-04-01,4,93368.870202143
RESTAURANTS,2013,IL,GOODFIELD,2,2013-05-01,5,91777.8743193101
RESTAURANTS,2013,IL,GOODFIELD,2,2013-06-01,6,85490.5728575144
RESTAURANTS,2013,IL,GOODFIELD,3,2013-07-01,7,89533.7668496014
RESTAURANTS,2013,IL,GOODFIELD,3,2013-08-01,8,94912.8655681705
RESTAURANTS,2013,IL,GOODFIELD,3,2013-09-01,9,91343.4576316808
RESTAURANTS,2013,IL,GOODFIELD,4,2013-10-01,10,95707.804339724
RESTAURANTS,2013,IL,GOODFIELD,4,2013-11-01,11,129355.393672436
RESTAURANTS,2013,IL,GOODFIELD,4,2013-12-01,12,72813.0702706793
RESTAURANTS,2013,IL,GOREVILLE,1,2013-01-01,1,45158.41174713
RESTAURANTS,2013,IL,GOREVILLE,1,2013-02-01,2,26168.5072479936
RESTAURANTS,2013,IL,GOREVILLE,1,2013-03-01,3,99610.514055289
RESTAURANTS,2013,IL,GOREVILLE,2,2013-04-01,4,158551.365018235
RESTAURANTS,2013,IL,GOREVILLE,2,2013-05-01,5,46485.8185056675
RESTAURANTS,2013,IL,GOREVILLE,2,2013-06-01,6,52999.3163989204
RESTAURANTS,2013,IL,GOREVILLE,3,2013-07-01,7,63397.8343714815
RESTAURANTS,2013,IL,GOREVILLE,3,2013-08-01,8,47913.450951066
RESTAURANTS,2013,IL,GOREVILLE,3,2013-09-01,9,52200.0592361129
RESTAURANTS,2013,IL,GOREVILLE,4,2013-10-01,10,138440.083400284
RESTAURANTS,2013,IL,GOREVILLE,4,2013-11-01,11,134973.34054488
RESTAURANTS,2013,IL,GOREVILLE,4,2013-12-01,12,80605.9321131968
RESTAURANTS,2013,IL,GRAFTON,1,2013-01-01,1,218133.409819771
RESTAURANTS,2013,IL,GRAFTON,1,2013-02-01,2,213266.713465225
RESTAURANTS,2013,IL,GRAFTON,1,2013-03-01,3,279177.758802216
RESTAURANTS,2013,IL,GRAFTON,2,2013-04-01,4,418902.140562504
RESTAURANTS,2013,IL,GRAFTON,2,2013-05-01,5,736384.830108619
RESTAURANTS,2013,IL,GRAFTON,2,2013-06-01,6,1033967.41192212
RESTAURANTS,2013,IL,GRAFTON,3,2013-07-01,7,1890518.57601904
RESTAURANTS,2013,IL,GRAFTON,3,2013-08-01,8,1621938.83755438
RESTAURANTS,2013,IL,GRAFTON,3,2013-09-01,9,1247320.70942636
RESTAURANTS,2013,IL,GRAFTON,4,2013-10-01,10,899206.575798755
RESTAURANTS,2013,IL,GRAFTON,4,2013-11-01,11,500518.168930453
RESTAURANTS,2013,IL,GRAFTON,4,2013-12-01,12,170300.033228068
RESTAURANTS,2013,IL,GRANITE CITY,1,2013-01-01,1,4966639.73074782
RESTAURANTS,2013,IL,GRANITE CITY,1,2013-02-01,2,5257804.82195558
RESTAURANTS,2013,IL,GRANITE CITY,1,2013-03-01,3,5909205.28153426
RESTAURANTS,2013,IL,GRANITE CITY,2,2013-04-01,4,5024050.18736797
RESTAURANTS,2013,IL,GRANITE CITY,2,2013-05-01,5,5216409.46145904
RESTAURANTS,2013,IL,GRANITE CITY,2,2013-06-01,6,4965496.72201478
RESTAURANTS,2013,IL,GRANITE CITY,3,2013-07-01,7,4587844.29546384
RESTAURANTS,2013,IL,GRANITE CITY,3,2013-08-01,8,4964369.56621058
RESTAURANTS,2013,IL,GRANITE CITY,3,2013-09-01,9,4489250.30217387
RESTAURANTS,2013,IL,GRANITE CITY,4,2013-10-01,10,5115668.53493803
RESTAURANTS,2013,IL,GRANITE CITY,4,2013-11-01,11,5115796.86564178
RESTAURANTS,2013,IL,GRANITE CITY,4,2013-12-01,12,4682615.64256621
RESTAURANTS,2013,IL,GRANT PARK,1,2013-01-01,1,225923.593376403
RESTAURANTS,2013,IL,GRANT PARK,1,2013-02-01,2,218995.640572765
RESTAURANTS,2013,IL,GRANT PARK,1,2013-03-01,3,262997.152370255
RESTAURANTS,2013,IL,GRANT PARK,2,2013-04-01,4,210687.544025087
RESTAURANTS,2013,IL,GRANT PARK,2,2013-05-01,5,324084.581078805
RESTAURANTS,2013,IL,GRANT PARK,2,2013-06-01,6,292399.623651698
RESTAURANTS,2013,IL,GRANT PARK,3,2013-07-01,7,211452.972785901
RESTAURANTS,2013,IL,GRANT PARK,3,2013-08-01,8,256165.351205826
RESTAURANTS,2013,IL,GRANT PARK,3,2013-09-01,9,362233.798542869
RESTAURANTS,2013,IL,GRANT PARK,4,2013-10-01,10,276389.362195532
RESTAURANTS,2013,IL,GRANT PARK,4,2013-11-01,11,259709.2674623
RESTAURANTS,2013,IL,GRANT PARK,4,2013-12-01,12,234404.408031838
RESTAURANTS,2013,IL,GRANVILLE,1,2013-01-01,1,191241.040681771
RESTAURANTS,2013,IL,GRANVILLE,1,2013-02-01,2,188139.618969842
RESTAURANTS,2013,IL,GRANVILLE,1,2013-03-01,3,262865.169214038
RESTAURANTS,2013,IL,GRANVILLE,2,2013-04-01,4,347421.676868163
RESTAURANTS,2013,IL,GRANVILLE,2,2013-05-01,5,348228.341846582
RESTAURANTS,2013,IL,GRANVILLE,2,2013-06-01,6,362761.946796521
RESTAURANTS,2013,IL,GRANVILLE,3,2013-07-01,7,378908.683407039
RESTAURANTS,2013,IL,GRANVILLE,3,2013-08-01,8,429503.266116519
RESTAURANTS,2013,IL,GRANVILLE,3,2013-09-01,9,362328.816946155
RESTAURANTS,2013,IL,GRANVILLE,4,2013-10-01,10,380810.492506855
RESTAURANTS,2013,IL,GRANVILLE,4,2013-11-01,11,364772.351566445
RESTAURANTS,2013,IL,GRANVILLE,4,2013-12-01,12,345999.169905255
RESTAURANTS,2013,IL,GRAYSLAKE,1,2013-01-01,1,3855078.10545357
RESTAURANTS,2013,IL,GRAYSLAKE,1,2013-02-01,2,3823262.25708966
RESTAURANTS,2013,IL,GRAYSLAKE,1,2013-03-01,3,4558322.16780567
RESTAURANTS,2013,IL,GRAYSLAKE,2,2013-04-01,4,4217734.5245371
RESTAURANTS,2013,IL,GRAYSLAKE,2,2013-05-01,5,4667491.74850953
RESTAURANTS,2013,IL,GRAYSLAKE,2,2013-06-01,6,4502884.82324766
RESTAURANTS,2013,IL,GRAYSLAKE,3,2013-07-01,7,4335004.5871112
RESTAURANTS,2013,IL,GRAYSLAKE,3,2013-08-01,8,4938744.57337052
RESTAURANTS,2013,IL,GRAYSLAKE,3,2013-09-01,9,4383480.60370741
RESTAURANTS,2013,IL,GRAYSLAKE,4,2013-10-01,10,4789070.04478763
RESTAURANTS,2013,IL,GRAYSLAKE,4,2013-11-01,11,4939544.02761126
RESTAURANTS,2013,IL,GRAYSLAKE,4,2013-12-01,12,4554310.55383907
RESTAURANTS,2013,IL,GRAYVILLE,1,2013-01-01,1,408399.353837759
RESTAURANTS,2013,IL,GRAYVILLE,1,2013-02-01,2,488048.985231683
RESTAURANTS,2013,IL,GRAYVILLE,1,2013-03-01,3,533868.712808
RESTAURANTS,2013,IL,GRAYVILLE,2,2013-04-01,4,427473.213277659
RESTAURANTS,2013,IL,GRAYVILLE,2,2013-05-01,5,470223.040137086
RESTAURANTS,2013,IL,GRAYVILLE,2,2013-06-01,6,419455.322044758
RESTAURANTS,2013,IL,GRAYVILLE,3,2013-07-01,7,386889.656268259
RESTAURANTS,2013,IL,GRAYVILLE,3,2013-08-01,8,447639.930495201
RESTAURANTS,2013,IL,GRAYVILLE,3,2013-09-01,9,376500.713739228
RESTAURANTS,2013,IL,GRAYVILLE,4,2013-10-01,10,452155.320061141
RESTAURANTS,2013,IL,GRAYVILLE,4,2013-11-01,11,452502.399195555
RESTAURANTS,2013,IL,GRAYVILLE,4,2013-12-01,12,362122.599588863
RESTAURANTS,2013,IL,GREENFIELD,1,2013-01-01,1,67325.0018174718
RESTAURANTS,2013,IL,GREENFIELD,1,2013-02-01,2,80235.5050471575
RESTAURANTS,2013,IL,GREENFIELD,1,2013-03-01,3,79616.5434605677
RESTAURANTS,2013,IL,GREENFIELD,2,2013-04-01,4,76053.8931748332
RESTAURANTS,2013,IL,GREENFIELD,2,2013-05-01,5,81558.2586473657
RESTAURANTS,2013,IL,GREENFIELD,2,2013-06-01,6,77733.9456721416
RESTAURANTS,2013,IL,GREENFIELD,3,2013-07-01,7,77070.1194804357
RESTAURANTS,2013,IL,GREENFIELD,3,2013-08-01,8,65486.5938329383
RESTAURANTS,2013,IL,GREENFIELD,3,2013-09-01,9,76180.5179275027
